Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                                   1             codegen <cycle 2> [212]
-----------------------------------------------
                                   3             codegen <cycle 2> [212]
[260]    0.0    0.00    0.00       3         codegen_if <cycle 2> [260]
                0.00    0.00       5/63          write_ins_int [220]
                0.00    0.00       5/21          append [227]
                                   8             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00       2/2           __fn__.4098 [126]
[261]    0.0    0.00    0.00       2         assignment_expression [261]
-----------------------------------------------
                0.00    0.00       2/2           __fn__.5031 [59]
[262]    0.0    0.00    0.00       2         class_definition [262]
-----------------------------------------------
                                   2             codegen <cycle 2> [212]
[263]    0.0    0.00    0.00       2         codegen_for <cycle 2> [263]
                0.00    0.00       4/63          write_ins_int [220]
                0.00    0.00       2/21          append [227]
                                   8             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00       2/2           codegen <cycle 2> [212]
[264]    0.0    0.00    0.00       2         codegen_import [264]
                0.00    0.00       4/319         write_ins [198]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[265]    0.0    0.00    0.00       1         alloc_init [265]
                0.00    0.00       1/9           set_create [236]
-----------------------------------------------
                                   1             codegen <cycle 2> [212]
[266]    0.0    0.00    0.00       1         codegen_class <cycle 2> [266]
                0.00    0.00       1/1           write_class [272]
                0.00    0.00       1/1           write_endclass [273]
                                   1             codegen <cycle 2> [212]
-----------------------------------------------
                0.00    0.00       1/1           parse_file [98]
[267]    0.0    0.00    0.00       1         map_create_default [267]
-----------------------------------------------
                0.00    0.00       1/1           vm_create [44]
[268]    0.0    0.00    0.00       1         memory_graph_create [268]
                0.00    0.00       1/1           set_init_default [269]
                0.00    0.00       1/2034        map_init [180]
                0.00    0.00       1/1350        set_init [186]
-----------------------------------------------
                0.00    0.00       1/1           memory_graph_create [268]
[269]    0.0    0.00    0.00       1         set_init_default [269]
                0.00    0.00       1/2034        map_init [180]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[270]    0.0    0.00    0.00       1         strings_finalize [270]
                0.00    0.00       1/2034        map_finalize [179]
                0.00    0.00       1/1351        set_finalize [185]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[271]    0.0    0.00    0.00       1         strings_init [271]
                0.00    0.00       1/2034        map_init [180]
                0.00    0.00       1/1350        set_init [186]
-----------------------------------------------
                0.00    0.00       1/1           codegen_class <cycle 2> [266]
[272]    0.0    0.00    0.00       1         write_class [272]
-----------------------------------------------
                0.00    0.00       1/1           codegen_class <cycle 2> [266]
[273]    0.0    0.00    0.00       1         write_endclass [273]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [29] additive_expression   [140] file_info             [173] postfix_expression
  [52] additive_expression1  [249] file_info_delete       [37] postfix_expression1
 [142] alloc_finalize        [254] file_info_file        [174] primary_expression
 [265] alloc_init            [136] file_info_set_name    [221] primary_expression_no_constants
  [13] and_expression         [97] file_level_statement_list [165] queue_add
  [56] and_expression1        [99] file_level_statement_list1 [167] queue_add_front
  [45] anon_function          [89] function_argument_list [250] queue_deep_delete
 [227] append                 [96] function_argument_list1 [235] queue_init
 [222] array_append          [133] function_definition   [162] queue_last
 [207] array_create          [171] identifier            [148] queue_peek
 [170] array_declaration      [73] inherits_from         [155] queue_remove
 [208] array_delete          [190] instruction           [241] queue_remove_last
 [176] array_dequeue         [183] instruction_delete    [258] queue_shallow_delete
 [175] array_enqueue         [193] instruction_id        [219] read_string
 [195] array_get             [224] instruction_str       [163] read_word
 [201] array_pop             [199] instruction_val        [21] relational_expression
 [233] array_print           [188] is_expression          [53] relational_expression1
 [202] array_push            [203] is_true               [245] resize_table
 [217] array_set             [108] jump_statement        [164] resolve_type
 [161] array_size            [168] length_expression     [160] serialize_module
 [261] assignment_expression  [26] load_fn               [236] set_create
  [68] assignment_tuple      [230] map_create            [237] set_delete
  [18] call_fn               [267] map_create_default    [185] set_finalize
 [123] call_new              [229] map_delete            [186] set_init
 [107] class_create          [179] map_finalize          [269] set_init_default
 [262] class_definition      [180] map_init               [19] set_insert
  [92] class_fill             [14] map_insert            [106] set_iterate
  [90] class_init            [153] map_insert_helper     [149] set_lookup
 [125] class_statement       [178] map_iterate           [192] set_remove
 [118] class_statement_list    [2] map_lookup             [77] statement_list
 [121] class_statement_list1 [191] map_remove             [88] statement_list1
 [212] codegen               [151] match_merge            [82] string_add
 [238] codegen_anon_function [177] match_rollback         [64] string_comparator
 [228] codegen_assignment     [33] memory_graph_array_dequeue [225] string_copy_range
 [259] codegen_assignment_ext [28] memory_graph_array_enqueue [54] string_create
 [266] codegen_class          [86] memory_graph_array_join [1] string_hasher
 [169] codegen_file           [67] memory_graph_array_pop [159] string_literal
 [263] codegen_for            [58] memory_graph_array_push [270] strings_finalize
 [246] codegen_function       [91] memory_graph_array_set [271] strings_init
 [244] codegen_function_args [268] memory_graph_create   [112] strings_insert_constants
 [260] codegen_if            [135] memory_graph_create_root_element [31] strings_intern
 [264] codegen_import        [143] memory_graph_delete   [166] token_delete
 [218] codegen_postfix1       [65] memory_graph_new_node [156] token_to_val
 [234] codegen_tuple         [239] memory_graph_print     [35] tokenize
 [247] compound_statement      [7] memory_graph_set_field [30] tokenize_line
 [197] contains_char          [70] memory_graph_tuple_add [204] tuple_add
  [84] create_array          [255] module_classes        [214] tuple_create
 [232] create_float           [39] module_create         [215] tuple_delete
  [66] create_function        [34] module_create_file     [42] tuple_expression
 [154] create_int            [141] module_delete          [60] tuple_expression1
  [75] create_method         [158] module_ins            [205] tuple_get
 [104] create_module          [49] module_instruction    [223] tuple_print
 [211] create_none            [50] module_load           [194] tuple_size
  [48] create_obj            [200] module_name           [131] unary_expression
  [40] create_obj_of_class   [256] module_refs           [187] val_to_elt
 [120] create_obj_unsafe     [172] module_statement      [226] value_negate
  [61] create_tuple           [38] multiplicative_expression [47] vm_add_builtin
 [189] debugf                 [51] multiplicative_expression1 [100] vm_add_module
 [147] default_comparator    [152] node_edge_comparator   [44] vm_create
 [146] default_hasher        [150] node_edge_hasher      [138] vm_delete
  [80] element_false         [231] noop_instruction       [36] vm_lookup
 [137] element_not           [116] obj_delete_ptr         [69] vm_maybe_initialize_and_execute
  [79] element_true            [5] obj_get_field          [22] vm_new_block
 [209] elt_to_str             [12] obj_set_field          [74] vm_object_lookup
 [196] ends_with             [102] obj_to_str            [129] vm_set_module
  [17] equality_expression   [184] op_type                 [8] vm_shift_ip
  [55] equality_expression1  [210] operator_add          [242] write_anon_label
   [6] execute               [240] operator_div          [272] write_class
  [16] execute_id_param      [119] operator_eq           [273] write_endclass
  [11] execute_no_param      [115] operator_gt           [198] write_ins
  [63] execute_str_param     [124] operator_gte          [243] write_ins_anon
  [27] execute_val_param      [85] operator_lt           [220] write_ins_int
 [252] expando__              [93] operator_lte          [206] write_ins_no_arg
 [182] expando_append        [257] operator_mult         [251] write_label
 [253] expando_delete        [114] operator_neq           [10] xor_expression
 [157] expando_get           [132] operator_or            [57] xor_expression1
 [181] expando_len           [213] operator_sub          [101] <cycle 1>
  [62] expression_statement    [9] or_expression         [144] <cycle 2>
 [216] expression_tree_delete [46] or_expression1         [25] <cycle 3>
 [130] field_statement        [98] parse_file              [4] <cycle 4>
 [248] file_fn                [71] parser_next__
